"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Research on Network Traffic Monitoring Based on Time Series Prediction with Information Theoretic Entropy Value Judgment and Improved Moving Average Method","L. Yu; Y. Wu; X. Liu; F. Jiang; Y. Lu","Hohai University, Changzhou, Jiangsu, China; Hohai University, Changzhou, Jiangsu, China; Hohai University, Changzhou, Jiangsu, China; Zhejiang University of Finance and Economics, Hangzhou, Zhejiang, China; Nanjing Tech University Pujiang Institute, Nanjing, Jiangsu, China","2023 4th International Conference on Computer Engineering and Application (ICCEA)","1 Jun 2023","2023","","","602","606","Web traffic monitoring is of great importance in today's rapidly evolving Internet. Currently, existing web traffic monitoring models rely on huge data sets for analysis and prediction, and small and micro websites do not have huge data sets, which is not conducive to their development planning and commercialisation. This paper proposes a time series prediction method for web traffic monitoring based on information theoretic entropy evaluation and improved moving average method, which does not require a huge initial data set and ensures the accuracy of data prediction through entropy evaluation.","2159-1288","979-8-3503-4754-8","10.1109/ICCEA58433.2023.10135450","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10135450","Time series forecasting;Information theory;Entropy;Network traffic","Computational modeling;Time series analysis;Telecommunication traffic;Predictive models;Entropy;Data models;Planning","entropy;Internet;telecommunication traffic;time series","data prediction;huge data sets;huge initial data;improved moving average method;information theoretic entropy evaluation;information theoretic entropy value judgment;network traffic monitoring;time series prediction method;web traffic monitoring models","","","","6","IEEE","1 Jun 2023","","","IEEE","IEEE Conferences"
"Free-Floating Micro-mobility Smart Redistribution Using Spatio-temporal Demand Forecasting","R. Swessi; Z. E. Khalfi; I. Jemili; M. Mosbah","Faculty of sciences of Bizerte, University of Carthage, Tunisia; CESI Campus de Bordeaux, LINEACT CESI, France; RIADI, ENSI, University of Manouba, Tunisia; Univ. Bordeaux, CNRS, Bordeaux INP, LaBRI, UMR, France","2023 IEEE Vehicular Networking Conference (VNC)","1 Jun 2023","2023","","","73","80","Micro-mobility refers to a variety of small and lightweight vehicles designed for individual use. These new vehicles are inexpensive, simple to operate, and enjoyable to ride, making them the easiest and most suitable mode of transportation for trips of less than five miles. They have become extremely popular, especially with the advent of free-floating systems that offer users flexible parking in order to facilitate the rental process. However, the problem of imbalance and maldistribution is among the major challenges of these systems, causing dissatisfaction and loss of customers. Therefore, to ensure the balancing of the fleet and to make the best decision for its reorganization, we must consider strategic locations that are accessible to all. In this paper, we propose a machine learning model for spatio-temporal demand forecasting using a multi-output regression technique. The main goal of the paper is to help pick the ideal areas for fleet deployment and balance the system according to user needs. Our solution, designed for public electric scooters, is based on the estimation of user demand over a grid-based service area. In addition, we propose an enhanced solution that outperforms other baseline models, including the Random Forest, Gradient Boosting, and Stacking Regressor.","2157-9865","979-8-3503-3549-1","10.1109/VNC57357.2023.10136284","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10136284","micro-mobility;free-floating;maldistribution problem;repositioning;spatio-temporal demand forecasting;machine learning;multi-output regression;time-series forecasting","Adaptation models;Stacking;Motorcycles;Demand forecasting;Weather forecasting;Transportation;Predictive models","battery powered vehicles;demand forecasting;learning (artificial intelligence);motorcycles;random forests;regression analysis;rental;transportation","dissatisfaction;lightweight vehicles;machine learning model;maldistribution;micromobility smart redistribution;multioutput regression technique;rental process;spatio-temporal demand forecasting;users flexible parking","","","","27","IEEE","1 Jun 2023","","","IEEE","IEEE Conferences"
"Website Traffic Time Series Forecasting Using Regression Machine Learning","D. Sikka; C. N. S. Vinoth Kumar","Department of Networking and Communications, School of Computing, College of Engineering and Technology, SRM Institute of Science and Technology, Kattankulathur, India; Department of Networking and Communications, School of Computing, College of Engineering and Technology, SRM Institute of Science and Technology, Kattankulathur, India","2023 IEEE 12th International Conference on Communication Systems and Network Technologies (CSNT)","31 May 2023","2023","","","246","250","The term ‘‘Web analytics’’ pertains to the act of monitoring, analysing, and creating reports regarding the use of a website, such as its web pages, images, and videos. By utilising web analytics, businesses can retain their customers, increase their website traffic, and attract more visitors, which ultimately leads to higher revenue. A study has been conducted on statistical forecasting teaching notes of a website, which involved analysing five years of daily time series data for various traffic measures. These measures included the daily counts of page views, unique visitors, first-time visitors, and returning visitors for academic teaching notes on the website. This work presents a single unit of multiple regression machine learning models that can predict new user and returning user web traffic amounts over some time that can be expected over a certain period or on a specific time interval. The voting Regression model combines algorithms like Decision Tree Regression, Multi Linear Regression and Support Vector Machine Regression into a single unit that can predict expected traffic volume over a period with 99.96% accuracy and 0.24% of absolute error.","2473-5655","978-1-6654-6261-7","10.1109/CSNT57126.2023.10134631","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10134631","Web Analytics;Regression;Voting ensemble;Seasonality","Support vector machines;Solid modeling;Time series analysis;Education;Web pages;Predictive models;Time measurement","decision trees;learning (artificial intelligence);regression analysis;support vector machines;time series","academic teaching;creating reports;daily counts;daily time series data;Decision Tree Regression;first-time visitors;higher revenue;MultiLinear Regression;multiple regression machine learning models;page views;returning user web traffic amounts;single unit;specific time interval;statistical forecasting teaching notes;Support Vector Machine Regression;term Web analytics;traffic measures;traffic volume;unique visitors;utilising web analytics;voting Regression model;web pages;website traffic time series forecasting","","","","17","IEEE","31 May 2023","","","IEEE","IEEE Conferences"
"Ultra-short-term Prediction of Wind Power based on QR-BLSTM","Q. Lu; H. Wang; J. Luo; Z. Liu; S. Wang","College of Energy and Electrical, Hohai University, Nanjing, China; College of Computer and Information, Hohai University, Nanjing, China; College of Energy and Electrical, Hohai University, Nanjing, China; College of Sciences, Hohai University, Nanjing, China; College of Artificial Intelligence, Hohai University, Nanjing, China","2023 8th Asia Conference on Power and Electrical Engineering (ACPEE)","31 May 2023","2023","","","1385","1389","To address the problems that existing ultra-short-term prediction methods are difficult to effectively mine and analyze the output fluctuation characteristics of wind energy, this paper proposes a wind energy ultra-short-term conditional probability prediction method based on quantile regression-bidirectional long short-term memory (QR-BLSTM). Firstly, conduct correlation analysis and feature dimensionality reduction on raw power data through correlation analysis, and calculate data under each quantile based on quantile regression. Then, establish a BLSTM model for point prediction by combining two sets of LSTMs in an opposite form. Next, analyze and optimize the distribution of point prediction errors, and calculate the probability intervals under each prediction point, taking into account the conditional quantile results. Finally, validate the model based on the measured data of the wind farm. The results show that the proposed method has a good prediction performance with an accuracy of over 97% in the 2-h ahead prediction.","","979-8-3503-4552-0","10.1109/ACPEE56931.2023.10135773","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10135773","wind power;probabilistic prediction;nonlinear quantile regression;bidirectional long short-term memory","Deep learning;Wind energy;Time series analysis;Predictive models;Wind power generation;Probabilistic logic;Data models","correlation methods;load forecasting;power engineering computing;probability;recurrent neural nets;regression analysis;wind power;wind power plants","conduct correlation analysis;QR-BLSTM;quantile regression-bidirectional long short-term memory;wind energy ultrashort-term conditional probability prediction method;wind farm;wind power","","","","14","IEEE","31 May 2023","","","IEEE","IEEE Conferences"
"Temporal Autoregressive Matrix Factorization for High-Dimensional Time Series Prediction of OSS","L. Chen; Y. Yang; W. Wang","School of Data Science and Engineering, East China Normal University, Shanghai, China; Business School, Changshu Institute of Technology, Suzhou, China; School of Data Science and Engineering, East China Normal University, Shanghai, China","IEEE Transactions on Neural Networks and Learning Systems","","2023","PP","99","1","12","Open-source software (OSS) plays an increasingly significant role in modern software development tendency, so accurate prediction of the future development of OSS has become an essential topic. The behavioral data of different open-source software are closely related to their development prospects. However, most of these behavioral data are typical high-dimensional time series data streams with noise and missing values. Hence, accurate prediction on such cluttered data requires the model to be highly scalable, which is not a property of traditional time series prediction models. To this end, we propose a temporal autoregressive matrix factorization (TAMF) framework that supports data-driven temporal learning and prediction. Specifically, we first construct a trend and period autoregressive model to extract trend and period features from OSS behavioral data, and then combine the regression model with a graph-based matrix factorization (MF) to complete the missing values by exploiting the correlations among the time series data. Finally, use the trained regression model to make predictions on the target data. This scheme ensures that TAMF can be applied to different types of high-dimensional time series data and thus has high versatility. We selected ten real developer behavior data from GitHub for case analysis. The experimental results show that TAMF has good scalability and prediction accuracy.","2162-2388","","10.1109/TNNLS.2023.3271327","School of Data Science Engineering, East China Normal University (ECNU); X-LAB; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10138229","Autoregressive matrix factorization (MF);high-dimensional;open-source software (OSS);time series forecasting","Time series analysis;Predictive models;Data models;Behavioral sciences;Market research;Software development management;Mathematical models","","","","","","","IEEE","29 May 2023","","","IEEE","IEEE Early Access Articles"
"Integration of Encoding and Temporal Forecasting: Toward End-to-End NO $_x$  Prediction for Industrial Chemical Process","H. Jiang; S. Zhang; W. Yang; X. Peng; W. Zhong","Ministry of Education, Key Laboratory of Advanced Control and Optimization for Chemical Processes, East China University of Science and Technology, Shanghai, China; State Key Laboratory of Safety and Control for Chemicals, SINOPEC Research Institute of Safety Engineering Company Ltd, Qingdao, China; State Key Laboratory of Safety and Control for Chemicals, SINOPEC Research Institute of Safety Engineering Company Ltd, Qingdao, China; Ministry of Education, Key Laboratory of Advanced Control and Optimization for Chemical Processes, East China University of Science and Technology, Shanghai, China; Ministry of Education, Key Laboratory of Advanced Control and Optimization for Chemical Processes, East China University of Science and Technology, Shanghai, China","IEEE Transactions on Neural Networks and Learning Systems","","2023","PP","99","1","13","Forecasting NO $_x$  concentration in fluid catalytic cracking (FCC) regeneration flue gas can guide the real-time adjustment of treatment devices, and then furtherly prevent the excessive emission of pollutants. The process monitoring variables, which are usually high-dimensional time series, can provide valuable information for prediction. Although process features and cross-series correlations can be captured through feature extraction techniques, they are commonly linear transformation, and conducted or trained separately from forecasting model. This process is inefficient and might not be an optimal solution for the following forecasting modeling. Therefore, we propose a time series encoding temporal convolutional network (TSE-TCN). By parameterizing the hidden representation of the encoding–decoding structure with the temporal convolutional network (TCN), and combining the reconstruction error and the prediction error in the objective function, the encoding–decoding procedure and the temporal predicting procedure can be trained by a single optimizer. The effectiveness of the proposed method is verified through an industrial reaction and regeneration process of an FCC unit. Results demonstrate that TSE-TCN outperforms some state-of-art methods with lower root mean square error (RMSE) by 2.74% and higher  ${R}^2$  score by 3.77%.","2162-2388","","10.1109/TNNLS.2023.3276593","National Natural Science Fund for Distinguished Young Scholars(grant numbers:61925305); National Natural Science Foundation of China(grant numbers:61890930-3,62173145); Major Project of SINOPEC(grant numbers:321123-5); Shanghai AI Laboratory; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10138232","Hidden representation parameterization;masked self-attention;NO $_x$  concentration;time series forecasting","Feature extraction;Time series analysis;Predictive models;Forecasting;FCC;Correlation;Chemical processes","","","","","","","IEEE","29 May 2023","","","IEEE","IEEE Early Access Articles"
"Artificial Intelligence Powered Early Detection of Heart Disease","T. A. Mohanaprakash; A. P; N. M; S. J; R. M; A. P. A","Department of CSE, Panimalar Engineeering College, Chennai, Tamilnadu, India; Department of CSE, Velammal Institute of Technology, Chennai, Tamilnadu, India; Department of CSE, St. Joseph College of Engineering, Sriperumbudur, Chennai, Tamilnadu, India; Department of CSE, Loyola Institute of Technology, Chennai, Tamilnadu, India; Department of CSE, Panimalar Engineeering College, Chennai, Tamilnadu, India; Department of CSE, Panimalar Engineeering College, Chennai, Tamilnadu, India","2023 3rd International Conference on Smart Data Intelligence (ICSMDI)","26 May 2023","2023","","","501","507","In the healthcare industry, Machine Learning (ML) plays a crucial role in disease prediction. A patient must go through a series of tests before a condition can be diagnosed. However, using machine learning techniques, the number of tests can be reduced. This simplified test has a significant impact on both time and performance. Early patient care has benefited from sound medical data analysis due to the growing amount of data generated by the medical and healthcare sectors. With the help of disease data, massive amounts of medical data can be mined for hidden pattern information. With a focus on heart diseases, this study evaluates and suggests a heart disease prediction based on the patient's symptoms using machine learning techniques such as SVM, MLR, and RF algorithms. The proposed method outperforms those currently in use in terms of accuracy, forecast speed, and consistency of outcomes. It is also appropriate to classify lung cancers using trained datasets for accurate identification.","","978-1-6654-6487-1","10.1109/ICSMDI57622.2023.00095","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10127928","Heart disease prediction;RF;SVM;MLR;Machine learning","Heart;Support vector machines;Radio frequency;Machine learning algorithms;Medical services;Prediction algorithms;Classification algorithms;Random forests;Medical diagnostic imaging;Diseases","cancer;cardiology;data analysis;health care;learning (artificial intelligence);medical diagnostic computing;patient care;pattern classification","disease data;healthcare industry;heart disease detection;heart disease prediction;hidden pattern information;lung cancer classification;machine learning;medical healthcare sectors;patient care;sound medical data analysis","","","","29","IEEE","26 May 2023","","","IEEE","IEEE Conferences"
"Prediction of Bitcoin Price using Optimized Genetic ARIMA Model and Analysis in Post and Pre Covid Eras*","V. Srivastava; V. Kumar Dwivedi; A. Kumar Singh","Department of Computer Science and Engineering, United College of Engineering & Research, Prayagraj, India; Department of Computer Science and Engineering, United College of Engineering & Research, Prayagraj, India; Department of Computer Science and Engineering, United College of Engineering & Research, Prayagraj, India","2023 3rd International Conference on Smart Data Intelligence (ICSMDI)","26 May 2023","2023","","","143","148","Predicting Bitcoin price is a universal research area as it attains significance in predicting the market way of its rate so that, investors could procure profits. Concurrently, with the evolution of Machine Learning (ML), researchers attempted to use ML based algorithms for forecasting the Bitcoin price. However, these researches have resulted in inefficient prediction due to error rate. For alleviating such pitfalls, this study intends to forecast the Bitcoin price by comparing its deviations pre and post Covid using suitable ML algorithms. To achieve this, the study proposes Auto Regressive Integrated Moving Average (ARIMA) with Optimized Genetic Algorithm (OGA). In this case, ARIMA model is considered as it possess the innate ability in capturing standard temporal reliances which is distinct to time-series data. Further, hyperparameters are selected by GA based on the fitness function. Based on this, hyperparameter tuning is performed which assist to improvise the model performance. For determining if there exists any deviations in Bitcoin price (pre and post Covid), Augmented Dickey Fuller (ADF) test is considered. Further, comparative analysis is regarded in accordance with performance metrics to validate the performance of the proposed system which proves its effectiveness in predicting Bitcoin price.","","978-1-6654-6487-1","10.1109/ICSMDI57622.2023.00033","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10127918","Bitcoin;Machine Learning;Genetic Algorithm;Post and Pre Covid","COVID-19;Machine learning algorithms;Error analysis;Time series analysis;Bitcoin;Predictive models;Prediction algorithms","autoregressive moving average processes;cryptocurrencies;epidemics;forecasting theory;genetic algorithms;learning (artificial intelligence);pricing;regression analysis;time series","Bitcoin price;inefficient prediction;ML based algorithms;Optimized Genetic Algorithm;Optimized Genetic arima model;suitable ML algorithms;universal research area","","","","22","IEEE","26 May 2023","","","IEEE","IEEE Conferences"
"Forecasting of Stock Prices Using Machine Learning Models","A. Wong; J. Figini; A. Raheem; G. Hains; Y. Khmelevsky; P. C. Chu","Mathematics and Statistics, Langara College, Vancouver, Canada; Mathematics and Statistics, Langara College, Vancouver, Canada; Mathematics and Statistics, Langara College, Vancouver, Canada; LACL, Université Paris-Est, Créteil, France; Computer Science, Okanagan College, Kelowna, Canada; Mathematics and Statistics, Langara College, Vancouver, Canada","2023 IEEE International Systems Conference (SysCon)","25 May 2023","2023","","","1","7","Stock price prediction with machine learning is an oft-studied area where numerous unsolved problems still abound owing to the high complexity and volatility that technical-factors and sentiment-analysis models are trying to capture. Nearly all areas of machine learning (ML) have been tested as solutions to generate a truly accurate predictive model. The accuracy of most models hovers around 50%, highlighting the need for further increases in precision, data handling, forecasting, and ultimately prediction.In this paper we present the result of our work on high-frequency (every fifteen minutes) stock-price prediction using technical data with a number of exogenous variables. These variables are carefully chosen to reflect the conventional wisdom in a traditional stock analysis on historical trend, general stock market condition, and interest rate movement. Several simple machine learning (ML) algorithms were developed to test the premise that with the appropriate variables, even a simple ML model could produce reasonable prediction of stock prices. Therefore, the originality of our approach is a rational selection of relevant and useful features and also on-the-fly model re-training taking advantage of the human time scale of inference (price prediction) and moderate size of the models. Moreover we do not mix any trading strategy with our stock-price prediction experiments, to ensure that conclusions are not context-dependent.Systems that integrate and test sentiment and technical analysis are considered the best candidates for an eventual generalized trading algorithm that can be applied to any stock, future, or traded commodity. However, much work remains to be done in applying natural language processing and the choice of text sources to find the most effective mixture of sentiment and technical analysis. Work on this area will be included in the next phase of our research project and here we have summarized some of the most relevant existing works in this direction.","2472-9647","978-1-6654-3994-7","10.1109/SysCon53073.2023.10131091","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10131091","Support Vector Regression;Multilevel Perceptron;Random Forest;XGBoost;Machine Learning;Stock Price Predictions;Algorithmic Trading","Support vector machines;Machine learning algorithms;Economic indicators;Social networking (online);Biological system modeling;Time series analysis;Predictive models","data handling;learning (artificial intelligence);natural language processing;pricing;sentiment analysis;share prices;stock markets","appropriate variables;data handling;eventual generalized trading algorithm;exogenous variables;general stock market condition;high-frequency stock-price prediction;inference;machine learning models;numerous unsolved problems;oft-studied area;on-the-fly model re-training;reasonable prediction;sentiment-analysis models;simple machine learning algorithms;simple ML model;stock price prediction;stock prices;stock-price prediction experiments;technical analysis;technical data;technical-factors;traditional stock analysis;truly accurate predictive model;volatility","","","","26","IEEE","25 May 2023","","","IEEE","IEEE Conferences"
"Local Energy Marketplace Agents-based Analysis","A. Boumaiza; A. Sanfilippo","Qatar Environment and Energy, Research Institute, Doha, Qatar; Qatar Environment and Energy, Research Institute, Doha, Qatar","2023 IEEE International Systems Conference (SysCon)","25 May 2023","2023","","","1","5","Establishment of distributed energy generation through the home and commercial PV applications contributed to the emergence of the energy prosumer role, eliminating the distinction between energy producers and consumers. Blockchain technology provides a different and secure energy-trading solution by automating direct energy transactions within a distributed database architecture. It leverages cryptographic hashing and consensus-based verification. This study aims to implement a versatile Agent-Based Modeling (ABM) simulation framework for electricity exchange to assess the capability of Blockchain technology in household power usage prediction (see Fig. 1). A robust multi-agent structure was created and simulated for Transactive Energy (TE) Distributed Energy Resources (DER) within the ECCH microgrid, using Blockchain technology. The study found that Blockchain-based Local Energy Markets (LEMs) rely on precise short-term forecasts of individual households' energy production and consumption, which are often overlooked. The study initially assessed the accuracy of energy forecasting techniques for specific households to test this assumption. The second step analyzed prediction errors under three different supply scenarios in the market. The results showed low forecasting errors in an LSTM model, which was then integrated into a LEM built on a Blockchain. The research highlights the importance of accurate time series estimation of smart meter data1.","2472-9647","978-1-6654-3994-7","10.1109/SysCon53073.2023.10131139","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10131139","Blockchain;Data forecasting;Artificial intelligence;Energy trading;Market simulation","Transactive energy;Time series analysis;Estimation;Microgrids;Production;Predictive models;Smart meters","blockchains;distributed databases;distributed power generation;load forecasting;multi-agent systems;power engineering computing;power markets;recurrent neural nets;smart meters;smart power grids;time series","Blockchain technology;Blockchain-based Local Energy Markets;consensus-based verification;cryptographic hashing;different energy-trading solution;direct energy transactions;distributed database architecture;distributed energy generation;Distributed Energy Resources;energy forecasting techniques;energy producers;energy prosumer role;household power usage prediction;individual households;Local Energy marketplace agents-based analysis;robust multiagent structure;secure energy-trading solution;Transactive Energy;versatile Agent-Based Modeling simulation framework","","","","11","IEEE","25 May 2023","","","IEEE","IEEE Conferences"
"Predictive Auto-scaler for Kubernetes Cloud","S. Shim; A. Dhokariya; D. Doshi; S. Upadhye; V. Patwari; J. -Y. Park","Applied Data Science Department, San Jose State University, San Jose, California, USA; Computer Engineering Department, San Jose State University, San Jose, California, USA; Computer Engineering Department, San Jose State University, San Jose, California, USA; Computer Engineering Department, San Jose State University, San Jose, California, USA; Computer Engineering Department, San Jose State University, San Jose, California, USA; Korea Internet and Security Agency, San Jose, California, USA","2023 IEEE International Systems Conference (SysCon)","25 May 2023","2023","","","1","8","One of the basic requirements with adapting to cloud technology is to find an optimal resource allocation based on the dynamic workload. The default functioning of Kubernetes Horizontal Pod Auto-scaling in cloud is scaling of its pods only when the threshold of the cluster/application is crossed in order to adapt to increasing workload. Rather we want to deploy a proactive provisioning framework based on machine learning based predictions. We have demonstrated a novel deep learning framework based on a transformer in the area of dynamic workload predictions and showed how to apply the results to a custom auto-scaler in cloud. Our Framework builds time-series predictive models in machine learning such as ARIMA, LSTM, Bi-LSTM and transformer models. The dynamic scaling framework applies machine learning algorithms and presents recommendations to make proactive and smart decisions. Though the transformer model has been used in NLP and Vision applications mostly, we showed that the transformer based model can produce the most effective results in cloud workload predictions.","2472-9647","978-1-6654-3994-7","10.1109/SysCon53073.2023.10131106","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10131106","time-series forecasting;time-series analysis;containerization;auto-scaling;prediction;artificial intelligence;re-source management","Deep learning;Measurement;Machine learning algorithms;Computational modeling;Heuristic algorithms;Supervised learning;Predictive models","cloud computing;deep learning (artificial intelligence);learning (artificial intelligence);recurrent neural nets;resource allocation;time series","Bi-LSTM;cloud technology;cloud workload predictions;custom auto-scaler;deep learning framework;default functioning;dynamic scaling framework;dynamic workload predictions;increasing workload;Kubernetes cloud;Kubernetes Horizontal Pod Auto-scaling;machine learning algorithms;optimal resource allocation;pods;predictive Auto-scaler;presents recommendations;proactive decisions;proactive provisioning framework;smart decisions;time-series predictive models;transformer based model;transformer model","","","","15","IEEE","25 May 2023","","","IEEE","IEEE Conferences"
"An Approach For Short Term Electricity Load Forecasting","R. Kanwar; S. Agrawal; T. Manoranjitham","Department of Computing Technologies, SRM Institute Of Science And Technology, Chennai, India; Department of Computing Technologies, SRM Institute Of Science And Technology, Chennai, India; Department of Computing Technologies, SRM Institute Of Science And Technology, Chennai, India","2023 International Conference on Networking and Communications (ICNWC)","25 May 2023","2023","","","1","7","Electricity load forecasting is important from both a production and utilization standpoint. Short-term electricity forecasting is particularly meaningful, as electricity usage varies significantly over longer periods, and accurate forecasts can help us to address emergency situations. A study of existing short-term electricity forecasting approaches reveals a need for further improvement. In this work, we present a new technique for short-term electricity load forecasting using LSTM (long short-term memory). The study introduces various load forecasting techniques based on the prediction time period and discusses the time series model of load forecasting. We also discuss the difficulties of predicting electricity load and the factors that affect load forecasting, as well as the drawbacks of using simple forecasting methods such as curve fitting using numerical methods. We explore the use of machine learning models, such as neural networks and backpropagation, to tackle the problem, and we discuss an approach using LSTM, a variant of recurrent neural networks. We analyze the results and discuss the advantages and drawbacks of the technique, as well as steps that can be taken to improve results and the future scope of the project.","","979-8-3503-3600-9","10.1109/ICNWC57852.2023.10127505","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10127505","Machine learning;Short term electricity load forecasting;Long Short Term Electricity Load Forecasting;Time period of prediction;neural networks;backpropagation;RNNRecurrent Neural Network","Recurrent neural networks;Load forecasting;Time series analysis;Production;Machine learning;Predictive models;Numerical models","learning (artificial intelligence);load forecasting;power engineering computing;recurrent neural nets;time series","electricity usage;long short-term memory;LSTM;machine learning models;prediction time period;short-term electricity load forecasting techniques;time series model","","","","18","IEEE","25 May 2023","","","IEEE","IEEE Conferences"
"Machine Learning-Based Timeseries Analysis for Cryptocurrency Price Prediction: A Systematic Review and Research","S. Kumar.A; G. Pv; B. Jackson","Department of Data Science and Business Systems, School of Computing, SRM Institute of Science and Technology,Kattankulathur Campus, Chennai, India; Department of Computational Intelligence, School of Computing, SRM Institute of Science and Technology, Kattankulathur Campus, Chennai, India; Department of ECE, Vel Tech Rangarajan Dr. Sagunthala R & D Institute of Science and Technology, Chennai, India","2023 International Conference on Networking and Communications (ICNWC)","25 May 2023","2023","","","1","5","A virtual currency known as cryptocurrencies holds all business online. It’s virtual money that wouldn’t materialize like complicated conventional paper currency. Thus, this study emphasizes a distinction between distributed paper currency and cryptocurrencies, where these individuals may access information without outside interference. Because of its considerable market swings, such cryptocurrencies have an influence upon commerce as well as foreign diplomacy. Virtual currencies which are available in the market, such as Bitcoin (BTC), Ethereum (ETH), Terra (LUNA), Solana (SOL), Cardano (ADA), Tether (USDT), Binance coin (BNB), USD coin, XRP coin, Avalanche coin (AVAX) and Lite coin (LTC), etc. This study focussed on a detailed analysis of the literature about Machine Learning (ML) methods used for predictions. This proposed work also focused on implementing an efficient Machine Learning (ML)-based time series model for predicting BTC cryptocurrency prices. Long Short-Term Memory (LSTM) forecasting theory was established to accommodate the fluctuation of bitcoin prices and achieve great precision. The effectiveness of the LSTM in predicting the price of a cryptocurrency is demonstrated by this suggested study’s comparison between it and comparable time-series models.","","979-8-3503-3600-9","10.1109/ICNWC57852.2023.10127439","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10127439","Bitcoin;LSTM;Cryptocurrency;Machine learning;Price prediction.","Training;Technological innovation;Systematics;Online banking;Time series analysis;Machine learning;Bitcoin","blockchains;cryptocurrencies;financial data processing;forecasting theory;learning (artificial intelligence);pricing;recurrent neural nets;time series","Binance coin;bitcoin prices;BTC cryptocurrency prices;complicated conventional paper currency;considerable market swings;cryptocurrency price prediction;distributed paper currency;efficient Machine;Long Short-Term Memory forecasting theory;Machine Learning-based timeseries analysis;Terra, Solana;USD coin;virtual currency;virtual money;XRP coin","","","","27","IEEE","25 May 2023","","","IEEE","IEEE Conferences"
"Short - Term Prediction of Coke Pushing Current Peak Based on Improved ARIMA Model","H. Wei; L. Chen; J. Hu; Y. Ren; M. Wu; W. Pedrycz; K. Hirota","School of Automation, China University of Geosciences, Wuhan, China; School of Automation, China University of Geosciences, Wuhan, China; School of Automation, China University of Geosciences, Wuhan, China; School of Automation, China University of Geosciences, Wuhan, China; School of Automation, China University of Geosciences, Wuhan, China; Department of Electrical and Computer Engineering, University of Alberta, Edmonton, Canada; Tokyo Institute of Technology, Yokohama, Japan","2023 IEEE 6th International Conference on Industrial Cyber-Physical Systems (ICPS)","24 May 2023","2023","","","1","6","Coke pushing current is an indicator to evaluate the difficulty of coke pushing operation. The higher coke pushing current is, the greater coke pushing resistance is, and the more difficult coke is to push out. Accurate prediction of current peak during future coke pushing operation can provide more time for production personnel to adjust production status and avoid difficult coke pushing in carbonization chamber. In this paper, a combination prediction model based on VMD (Variational Mode Decomposition) and improved ARIMA (Autoregressive Integrated Moving Average) models is proposed. Firstly, VMD algorithm is used to decompose time series of coke pushing current peak, de-noising data, and extracting main information of time series. Then, ARIMA model is used to predict mean change of linear elasticity and GARCH (Generalized Autore-gressive Conditional Heteroskedasticity) model is introduced to predict ARIMA model residual and improve heteroscedasticity of nonlinear part of time series, and then ARIMA-GARCH model is established. Finally, predicted value is obtained by the sum of each component prediction. The experimental results show that the proposed prediction model has a high prediction accuracy in the short-term prediction of coke pushing current peak. The scheme is applied to actual coking production to guide production of coke.","2769-3899","979-8-3503-1125-9","10.1109/ICPS58381.2023.10128081","National Natural Science Foundation of China(grant numbers:61973286,61603356,61733016); 111 project(grant numbers:B17040); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10128081","VMD;ARIMA-GARCH;Coke pushing current;Time series;Short-term forecast","Resistance;Ovens;Time series analysis;Noise reduction;Production;Predictive models;Prediction algorithms","autoregressive moving average processes;coke;production engineering computing;time series","ARIMA model residual;ARIMA-GARCH model;autoregressive integrated moving average;coke pushing current peak;coke pushing operation;coking production;generalized autoregressive conditional heteroskedasticity model;improved ARIMA model;production personnel;production status;time series;variational mode decomposition;VMD","","","","16","IEEE","24 May 2023","","","IEEE","IEEE Conferences"
