"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Multi-Scale Anomaly Detection in Fiber Optic Current Transformers","Z. Xu; C. Yue; X. Yan; J. Fan; F. Pang","China Electric Power Research Institute, Wuhan, China; China Electric Power Research Institute, Wuhan, China; School of Computer Science, Northwestern Polytechnical University, Xi'an, China; School of Computer Science, Northwestern Polytechnical University, Xi'an, China; State Grid Jiangsu Electric Power CO.LTD., Research Institute, Nanjing, China","2023 IEEE 6th International Electrical and Energy Conference (CIEEC)","10 Jul 2023","2023","","","2561","2566","As an important component for measuring direct current in converter stations, fiber optical current transformers (FOCT) are widely applied in the smart power grid to ensure the safety of AC/DC conversion processes by quantifying the polarization rotation when light passes through a magnetic field. Predicting the states of FOCTs is crucial for the security of smart power gird. However, the states of FOCTs are associated with many external factors, and it is challenging to predict the anomalies timely. To this end, in this paper we present an ensemble-based prediction model that leverages the strengths of XGBoost, LSTM, and Informer to predict the states of FOCTs in a multi-scale way. Our proposed model takes into account the influences of multiple variables on FOCT operation and considers the accuracy of long-sequence and short-sequence time-series forecasting while avoiding the randomness, nonlinearity, and instability of external factors. Finally, we evaluate our proposed ensemble model on a large-scale dataset collected from state grid corporation of China. Our experimental results demonstrate that our proposed fusion model has higher stability and generalization capability compared to traditional single models, and it performs well on both the short-term and long-term prediction tasks.","","979-8-3503-4667-1","10.1109/CIEEC58067.2023.10166023","Science and Technology Project of State Grid Corporation of China(grant numbers:5500-202118121A-0-0-00); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10166023","Fiber Optical Current Transformer;Ensemble Learning;Long Short-Term Time Series Prediction;Blending model","Optical fiber polarization;Current transformers;Time series analysis;Predictive models;Power system stability;Optical variables measurement;Stability analysis","current transformers;fibre optic sensors;power engineering computing;power grids;power system measurement;recurrent neural nets;smart power grids;time series","converter stations;ensemble model;fiber optic current transformers;fiber optical current transformers;FOCT operation;large-scale dataset;long-sequence;long-term prediction tasks;multiscale anomaly detection;multiscale way;prediction model;short-sequence time-series forecasting;smart power gird;smart power grid","","","","22","IEEE","10 Jul 2023","","","IEEE","IEEE Conferences"
"Impact of COVID-19 Lockdowns on Air Quality in Bangladesh: Analysis and AQI Forecasting with Support Vector Regression","M. T. Hossain; A. Hossain; S. M. Meem; M. F. Monir; M. S. Ullah Miah; T. Bin Sarwar","Department of CSC, Independent University, Bangladesh, Dhaka, Bangladesh; Department of CSE, Independent University, Bangladesh, Dhaka, Bangladesh; Department of CSC, Independent University, Bangladesh, Dhaka, Bangladesh; Department of CSC, Independent University, Bangladesh, Dhaka, Bangladesh; Department of Computer Science, FST, American International University-Bangladesh, Dhaka, Bangladesh; Faculty of Computing, Universiti Malaysia Pahang, Pekan, Malaysia","2023 4th International Conference for Emerging Technology (INCET)","10 Jul 2023","2023","","","1","6","Over the past few decades, air pollution has emerged as a significant environmental hazard, causing premature deaths in Southeast Asia. The proliferation of industrialization and deforestation has resulted in an alarming increase in pollution levels. However, the COVID-19 pandemic has significantly reduced the amount of volatile organic compounds and toxic gases in the air due to the decrease in human activity caused by lockdowns and restrictions. This study aims to investigate the air quality in various geographical areas of Bangladesh, comparing the air quality index (AQI) during different lockdown periods to equivalent eight-year time spans in 10 of the country’s busiest cities. This study demonstrates a strong correlation between the rapid and widespread dispersion of COVID-19 and air pollution reduction in Bangladesh. In addition, we evaluated the performance of Support Vector Regression (SVR) in AQI forecasting using the time series dataset. The results can help improve machine learning and deep learning models for accurate AQI forecasting. This study contributes to developing effective policies and strategies for reducing air pollution in Bangladesh and other countries facing similar challenges.","","979-8-3503-3575-0","10.1109/INCET57972.2023.10169997","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10169997","COVID-19;air pollution;air quality index (AQI);time series analysis;Support Vector Regression (SVR);machine learning;environmental risk","COVID-19;Support vector machines;Deep learning;Volatile organic compounds;Atmospheric modeling;Urban areas;Predictive models","air pollution;air quality;deep learning (artificial intelligence);diseases;environmental science computing;epidemics;learning (artificial intelligence);regression analysis;support vector machines;time series","accurate AQI forecasting;air pollution reduction;air quality index;alarming increase;Bangladesh;country;COVID-19 lockdowns;COVID-19 pandemic;deforestation;different lockdown periods;eight-year time spans;human activity;industrialization;pollution levels;premature deaths;significant environmental hazard;Southeast Asia;Support Vector Regression;toxic gases;volatile organic compounds","","","","16","IEEE","10 Jul 2023","","","IEEE","IEEE Conferences"
"Predicting The General Election 2024 Using ML And Data Analytics","P. Parida; S. Sinha; A. P. Agrawal; R. Singh Yadav","School of Engineering & Technology, Sharda University, Greater Noida, India; School of Engineering & Technology, Sharda University, Greater Noida, India; School of Engineering & Technology, Sharda University, Greater Noida, India; School of Engineering & Technology, Sharda University, Greater Noida, India","2023 4th International Conference for Emerging Technology (INCET)","10 Jul 2023","2023","","","1","9","The world today is full of emerging technologies and one of the most rising fields is Artificial Intelligence. As a result of increased computation power, numerous new machine learning algorithms have emerged. We are working on experimental research which aims to predict the election results of the 2024 Indian General Elections/Lok Sabha Election which will we contested for 545 Lok Sabha Seats. To parametrize computations such as coalitions and swings on all seats, Data Analysis would be employed. The swing parameters are then calculated using machine learning techniques like Linear Regression, Naive Bayes, Random Forest, Time Series, etc. using prior election data specific to relevant seats. To reckon emotions important to the elections, a huge corpus of recent publications and/or twitter tweets can be used. We may be able to apply swings to the vote shares of each party in each constituency and produce viable projections with the necessary biases based on subjective data. Various parameters will be taken in account to thoroughly analyze the data to get the right swings and the mindset of the respondent to know what their needs are, reasons to switch and are they satisfied with the current candidate and whether their conditions are met or not et cetera. Our vision is to detect the popular trends to get the insights into existing potential voters. Determine voter’s response to promote cross opportunities. Attract, Retain & Grow improving decision making & better drive decisions.","","979-8-3503-3575-0","10.1109/INCET57972.2023.10170638","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10170638","Election Forecasting;Machine Learning;Swings;Data Analysis;Linear Regression;Lok Sabha","Electric potential;Machine learning algorithms;Social networking (online);Voting;Time series analysis;Linear regression;Decision making","artificial intelligence;data analysis;decision making;government data processing;learning (artificial intelligence);politics;random forests;regression analysis;sentiment analysis;social networking (online);time series","545 Lok Sabha Seats;Artificial Intelligence;Data Analysis;election results;General Election 2024;increased computation power;prior election data;relevant seats;rising fields;subjective data;swing parameters;swings","","","","19","IEEE","10 Jul 2023","","","IEEE","IEEE Conferences"
"Time Series Forecasting And Big Data: Can An Ensemble Of Weak Learners Decrease Costs While Maintaining Accuracy?","R. C. Lucaciu","Politehnica University Timisoara, Timisoara, Romania","2023 17th International Conference on Engineering of Modern Electric Systems (EMES)","10 Jul 2023","2023","","","1","4","While the main focus of research for time series forecasting models has been on improving the accuracy of the forecasts by increasingly complex models and parameter tuning, the increasingly large data sets being used require constantly stronger hardware and computational resources. Typically, the accuracy of models during training is evaluated by looking at in-sample errors, which does not always translate into better out-of-sample forecasts. In this paper, we will investigate whether possibly combining weaker models can result in acceptable results especially when compared to more resource-intensive parameter optimizations. We then take a look at the trade-off between this race for finding the best model and balancing the resource cost from a monetary perspective.","","979-8-3503-1063-4","10.1109/EMES58375.2023.10171639","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10171639","time series;forecasting;ARIMA;efficiency","Training;Costs;Computational modeling;Time series analysis;Predictive models;Data models;Hardware","Big Data;forecasting theory;time series","Big Data;complex models;computational resources;parameter tuning;resource cost;resource-intensive parameter optimizations;time series forecasting models;weak learners decrease costs","","","","17","IEEE","10 Jul 2023","","","IEEE","IEEE Conferences"
"Assessment of a Multi-Step LSTM-based Ensemble Strategy for Short-term Grid Modal Parameters Forecast","C. Olivieri; F. de Paulis; G. Giannuzzi","Department of Industrial and Information Engineering and Economics, UAq EMC Laboratory, University of L’Aquila, L’Aquila, Italy; Department of Industrial and Information Engineering and Economics, UAq EMC Laboratory, University of L’Aquila, L’Aquila, Italy; TERNA S.p.A., Rome, Italy","2023 2nd Asia Conference on Electrical, Power and Computer Engineering (EPCE)","7 Jul 2023","2023","","","48","54","The phenomenon of electromechanical Inter-Area Oscillation is becoming day-by-day a harder problem to face in modern power grid operation. The possibility to identify some time in advance possible critical situations is certainly a nice feature for cutting-edge power grid monitoring systems. In this context, the length of the prediction horizon constitutes a key factor, so, longer lengths translate directly to possibly more effective control actions. This paper presents an attempt to forecast the values of the modal parameters related to inter-area oscillations over extended time periods by using a multi-step prediction strategy integrating long-short-term memory units and ensemble methods. The building steps of the overall proposed approach are illustrated together with some preliminary results coming from the application of the method to real measurement data.","","979-8-3503-1081-8","10.1109/EPCE58798.2023.00017","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10169037","Power Grid;Inter-Area Oscillations;Monitoring;Modal Analysis;Forecast;Dynamic Mode Decomposition;LSTM","Damping;Buildings;Asia;Power grids;Data models;Windows;Ensemble learning","deep learning (artificial intelligence);oscillations;power engineering computing;power grids;power system stability;recurrent neural nets;time series","advance possible critical situations;building steps;cutting-edge power grid monitoring systems;electromechanical Inter-Area Oscillation;ensemble methods;extended time periods;harder problem;inter-area oscillations;longer lengths;modern power grid operation;multistep LSTM-based ensemble strategy;multistep prediction strategy integrating long-short-term memory units;nice feature;possibly more effective control actions;prediction horizon;short-term grid modal parameters forecast","","","","16","IEEE","7 Jul 2023","","","IEEE","IEEE Conferences"
"Predicting Buy and Sell Signals for Stocks using Bollinger Bands and MACD with the Help of Machine Learning","C. D. Kothapalli; G. Navya; U. Jaladhi; S. R. Sulthana; D. L. S. Kumar; S. P. Praveen","CSE, Sir C R Reddy College of Engineering, Eluru, India; CSE, Vignan’s foundation for science, technology and research, Guntur, India; CSE, Sir C R Reddy College of Engineering, Eluru, India; ECE, Sir C Ramalinga Reddy Polytechnic College, Eluru, India; CSE, PVP Siddhartha Institute of Technology, Vijayawada, India; CSE, PVP Siddhartha Institute of Technology, Vijayawada, India","2023 International Conference on Sustainable Computing and Smart Systems (ICSCSS)","7 Jul 2023","2023","","","333","340","Investors usually take the decisions of buying and selling the stocks by evaluating a company’s performance. These stock prices can be increased or decreased. Technical traders use many indicators to develop trading strategies. These tools can also help ordinary investors. With a little background knowledge, an ordinary person can also buy and sell signals at right time with huge profits and low losses. This is accomplished by combining two dominant technical indicators Moving Average Convergence Divergence and Bollinger bands indicators, to create strategies, and then forecasting the trend using the ARIMA Time Series model. This model is mainly useful for short term trading. This model is provided with 98% accuracy in predicting the trend.","","979-8-3503-3360-2","10.1109/ICSCSS57650.2023.10169500","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10169500","technical indicator;trend;volatility;moving average;squeeze;bollinger bands;moving average convergence and divergence;Autoregressive Iintegrated Moving Average model","Computational modeling;Time series analysis;Machine learning;Predictive models;Market research;Forecasting;Convergence","autoregressive moving average processes;financial data processing;pricing;profitability;stock markets;time series","ARIMA Time Series model;Average Convergence Divergence;background knowledge;Bollinger bands;buy;buying selling;dominant technical indicators;help ordinary investors;huge profits;MACD;machine learning;ordinary person;short term trading;stock prices;technical traders;trading strategies","","1","","15","IEEE","7 Jul 2023","","","IEEE","IEEE Conferences"
"Cryptocurrency Price Analysis using Deep Learning","P. Negi; R. Dhawad; N. C. Morris; R. Agrawal; C. Dhule","Department of DIC (Data Science, IoT, Cyber Security), G H Raisoni College of Engineering, Nagpur, India; Department of DIC (Data Science, IoT, Cyber Security), G H Raisoni College of Engineering, Nagpur, India; Department of DIC (Data Science, IoT, Cyber Security), G H Raisoni College of Engineering, Nagpur, India; Department of DIC (Data Science, IoT, Cyber Security), G H Raisoni College of Engineering, Nagpur, India; Department of DIC (Data Science, IoT, Cyber Security), G H Raisoni College of Engineering, Nagpur, India","2023 International Conference on Sustainable Computing and Smart Systems (ICSCSS)","7 Jul 2023","2023","","","112","118","Crypto currency is an immerging field for investments and trading which attracts many businessmen, investors, and most importantly a generation of aspiring youth which understands the future of money transactions and its security. Cryptocurrency price prediction problem solutions can provide extremely useful information which will prevent investors from losing money invested on cryptocurrency. The ability to forecast the price of an asset such as crypto offers the opportunity for profit by trading it. The goal of this study is to use LSTM (Long-Short Term Memory) and RNN (Recurrent Neural Network) with Sentiment Analysis to create an algorithm model that can accurately predict the price of cryptocurrency the following day.","","979-8-3503-3360-2","10.1109/ICSCSS57650.2023.10169178","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10169178","Cryptocurrency;Long-Short Term Memory;Recurrent Neural Network;Sentiment Analysis;Adam Optimizer;Bitcoin;Ethereum;Binance","Deep learning;Sentiment analysis;Recurrent neural networks;Social networking (online);Time series analysis;Predictive models;Prediction algorithms","cryptocurrencies;deep learning (artificial intelligence);financial data processing;investment;pricing;recurrent neural nets;sentiment analysis","aspiring youth;businessmen;crypto currency;cryptocurrency price Analysis;cryptocurrency price prediction problem solutions;deep learning;extremely useful information;immerging field;investments;investors;Long-Short Term Memory;money transactions;Sentiment Analysis;trading","","","","27","IEEE","7 Jul 2023","","","IEEE","IEEE Conferences"
"Recent Studies on Deep Learning Techniques for Stock Market Forecasting","P. Kasture; K. Shirsath","Department of Computer Engineering, K K Wagh Institute of Engineering Education and Research Nashik, Savitribai Phule, Pune University, India; Department of Computer Engineering, Sandeep Institute of Engineering & Management, Nashik, India","2023 International Conference on Sustainable Computing and Smart Systems (ICSCSS)","7 Jul 2023","2023","","","57","62","Time series analysis and forecasting have many practical applications in different fields. Stock Market is a significant pillar of the economy and plays a dominant role in accelerating the financial growth of the country and its citizens. People do invest in the stock market as Investors (long term) and as Traders (short term), with the objective of earning more returns on their investments. Based on past data on stock market performance, it is evident that stock market investment has given good returns. In order to earn more from the investment in the stock market, what is essential is the future forecasting performance of the stock market. And this is based on various factors which include but are not limited to past data on the market, the company’s performance, government policies, global political and financial dynamics, and many more. A lot of extensive & excellent research has been done in this area for predicting the future performance of the market. This paper looked at different methodologies or strategies that have been used to forecast stock market values in recent years. This survey aims to give an overview of recent studies on deep learning models for stock market forecasting. It will assist interested researchers in keeping up with the newest developments as well as reproducing prior studies as baseline.","","979-8-3503-3360-2","10.1109/ICSCSS57650.2023.10169585","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10169585","Time Series Analysis;Deep Learning;Stock Market;Stock Indices","Deep learning;Surveys;Training;Biological system modeling;Time series analysis;Finance;Predictive models","deep learning (artificial intelligence);government policies;investment;stock markets;time series","future forecasting performance;stock market forecasting;stock market investment;stock market performance;stock market values","","","","17","IEEE","7 Jul 2023","","","IEEE","IEEE Conferences"
"Forecasting Stock Prices using Gated Recurrent Unit with the Help of Feature Engineering","C. V. S. Sarma; B. S. B. Krishna; B. P. S. Baradwaz; Y. S. Madhav; S. Pachala; V. L. Lalitha","Artificial Intelligence and Data Science, KL University, Vijayawada, India; Artificial Intelligence and Data Science, KL University, Vijayawada, India; Artificial Intelligence and Data Science, KL University, Vijayawada, India; Artificial Intelligence and Data Science, KL University, Vijayawada, India; AI&DS department, Koneru Lakshmaiah Education Foundation, Vaddeswaram, AP, India; Artificial Intelligence and Data Science, KL University, Vijayawada, India","2023 International Conference on Sustainable Computing and Smart Systems (ICSCSS)","7 Jul 2023","2023","","","580","585","Forecasting the stock prices is one of the hardest tasks because of its volatility and uncertainty, where additional features such as foreign exchange impacts the stock markets. Introducing AI in forecasting has helped in prediction tasks, especially the time series algorithms. This study attempts to implement various regression models such as the ARIMA model, which gives us improved results for data of linear nature but it suffers from conditions such as non-linearity, unable to cope up with dynamic changes in prices, and overdependence on historical data. This study attempts to implement ML and DL mechanisms to predict stock prices. As most stock markets deal with probabilistic functions and mathematical computations, usage of technologies such include algorithms for machine learning and deep learning. The proposed objective is to forecast the stock prices to enable the users to make decisions and undertake profitable trades within certain intervals by using GRU (Gated Recurrent Unit).","","979-8-3503-3360-2","10.1109/ICSCSS57650.2023.10169337","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10169337","Volatile;Artificial Intelligence;Machine Learning;Forecasting;Stock market.","Uncertainty;Computational modeling;Heuristic algorithms;Predictive models;Logic gates;Prediction algorithms;Data models","autoregressive moving average processes;deep learning (artificial intelligence);forecasting theory;learning (artificial intelligence);pricing;recurrent neural nets;regression analysis;share prices;stock markets;time series","feature engineering;forecasting stock prices;Gated Recurrent Unit;hardest tasks;prediction tasks;stock markets;time series algorithms","","","","20","IEEE","7 Jul 2023","","","IEEE","IEEE Conferences"
"DLinear photovoltaic power generation forecasting based on reversible instance normalization","G. Wang; Y. Liao; L. Guo; J. Geng; X. Ma","College of Intelligent System Science and Engineering, Hubei Minzu University, Enshi, China; College of Intelligent System Science and Engineering, Hubei Minzu University, Enshi, China; College of Intelligent System Science and Engineering, Hubei Minzu University, Enshi, China; College of Intelligent System Science and Engineering, Hubei Minzu University, Enshi, China; College of Intelligent System Science and Engineering, Hubei Minzu University, Enshi, China","2023 IEEE 12th Data Driven Control and Learning Systems Conference (DDCLS)","7 Jul 2023","2023","","","990","995","Accurate and timely PV power generation forecasting is of great significance for maintaining the stability of the power system. In order to improve the forecasting accuracy and forecasting speed of PV power generation, this paper proposes a DLinear PV power generation forecasting model based on reversible instance normalization - RevIN-DLinear. The model firstly uses normalization and denormalization to alleviate the distribution shift problem of PV data over time, and secondly combines the advantages of the DLinear network model: the time series analysis method of seasonal-trend decomposition improves the predictability of PV data; the linear network to directly performs multi-step forecasting to avoid error accumulation. The experimental results show that the forecasting accuracy of the model is higher than that of the original DLinear and the advanced Transformer series models, and the speed is much better than that of the Transformer series models.","2767-9861","979-8-3503-2105-0","10.1109/DDCLS58216.2023.10166973","National Natural Science Foundation of China(grant numbers:62263010,62020106003); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10166973","PV power generation;normalization;distribution shift;RevIN-DLinear;seasonal-trend decomposition","Photovoltaic systems;Analytical models;Computational modeling;Time series analysis;Predictive models;Power system stability;Transformers","load forecasting;photovoltaic power systems;time series","advanced transformer series models;DLinear photovoltaic power generation forecasting;DLinear PV power generation forecasting model;PV power generation forecasting;reversible instance normalization;RevIN-DLinear network model;seasonal-trend decomposition;time series analysis method","","","","21","IEEE","7 Jul 2023","","","IEEE","IEEE Conferences"
"Wind Speed Prediction Based on ARMA and SVR","X. Jiao; D. Zhang; Q. Yang; Z. Zhang; W. Liu","School of Information and Control Engineering, Qingdao University of Technology, Qingdao, China; School of Information and Control Engineering, Qingdao University of Technology, Qingdao, China; State Key Laboratory of Industrial Control Technology, College of Control Science and Engineering, Zhejiang University, Hangzhou, China; State Key Laboratory of Public Big Data, College of Computer Science and Technology, Guizhou University, Guiyang, China; School of Civil Engineering, Qingdao University of Technology, Qingdao, China","2023 IEEE 12th Data Driven Control and Learning Systems Conference (DDCLS)","7 Jul 2023","2023","","","682","687","Wind power generation technology is one of the research hotspots of renewable energy nowadays. In order to ensure the stable and reliable operation of wind power generation equipment, wind speed prediction is very important. This paper provides a new idea for the wind speed prediction based on Autoregressive Moving Average (ARMA) and Support Vector Regression (SVR). First, to reasonably divide the original data into multiple historical data with strong correlation as features to predict the future wind speed, the ARMA model is employed and its partial autocorrelation coefficient is calculated. By this means, the input features can be optimally selected and the training set of the prediction model can be constructed. Further, SVR model is used to build the nonlinear relationship between the input features and future wind speed. Finally, through simulation, it proves that this method saves more time than try and error method in selecting input features, and through comparison with Backpropagation Neural Network (BPNN), it proves that this method can achieves higher wind speed prediction accuracy.","2767-9861","979-8-3503-2105-0","10.1109/DDCLS58216.2023.10167084","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10167084","Wind Speed Prediction;Time Series;Autoregressive Moving Average (ARMA);Support Vector Regression (SVR)","Training;Support vector machines;Renewable energy sources;Wind speed;Time series analysis;Predictive models;Wind power generation","autoregressive moving average processes;load forecasting;power engineering computing;regression analysis;support vector machines;wind power plants","ARMA model;autoregressive moving average;backpropagation neural network;BPNN;partial autocorrelation coefficient;support vector regression;SVR model;wind power generation equipment technology;wind speed;wind speed prediction modelmodel","","","","17","IEEE","7 Jul 2023","","","IEEE","IEEE Conferences"
"Short-term Load Forecasting of CCHP System Based on PSO-LSTM","Y. -R. Zhu; J. -G. Wang; Y. -Q. Sun; J. -J. Wu; G. -Q. Zhao; Y. Yao; J. -L. Liu; H. -L. Chen","School of Mechatronical Engineering and Automation, Shanghai University, Shanghai, China; School of Mechatronical Engineering and Automation, Shanghai University, Shanghai, China; School of Mechatronical Engineering and Automation, Shanghai University, Shanghai, China; School of Mechatronical Engineering and Automation, Shanghai University, Shanghai, China; School of Mechatronical Engineering and Automation, Shanghai University, Shanghai, China; Department of Chemical Engineering, National Tsing-Hua University, Hsin-Chu, Taiwan; Shanghai Minghua Electric Power Science &Technology Co. Ltd, Shanghai, China; Ironmaking Plant, Baoshan Iron & Steel Co. Ltd., Shanghai, China","2023 IEEE 12th Data Driven Control and Learning Systems Conference (DDCLS)","7 Jul 2023","2023","","","639","644","With the inherent need to accelerate the high-quality development of China's economy, it is necessary to build a clean, low-carbon, safe and efficient modern energy system. The traditional energy system is centralized and large-scale, and the transmission and distribution system are complex, with low adaptability and reliability. The Combined cooling, heating and power system has been widely promoted and concerned for its advantages of improving energy efficiency, saving energy and reducing emissions. This paper takes the Combined cooling, heating and power system of Shanghai Qiantan Energy Station as the research object and establishes a load prediction model on the user side. This paper first introduces the Combined cooling, heating and power system of Shanghai Qiantan Energy Station, then explores the influencing factors of load data, builds the PSO-LSTM model and analyzes the prediction results, and finally draws a conclusion.","2767-9861","979-8-3503-2105-0","10.1109/DDCLS58216.2023.10167106","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10167106","Combined cooling heating and power;short-term load forecasting;PSO-LSTM","Deep learning;Temperature distribution;Load forecasting;Neural networks;Time series analysis;Predictive models;Prediction algorithms","energy conservation;load forecasting;particle swarm optimisation;power engineering computing;recurrent neural nets","CCHP system;China economy;combined cooling;distribution system;energy efficiency;energy system;heating system;load prediction model;power system;PSO-LSTM;Shanghai Qiantan energy station;short-term load forecasting","","","","8","IEEE","7 Jul 2023","","","IEEE","IEEE Conferences"
"Medium-Term Load Forecasting for The City of Benghazi Using an Artificial Neural Network Based Time Series Approach","H. M. Farkash; E. M. Sahly; A. A. El-Werfalli; R. A. El-Agori","The College of Electrical & Electronic Technology, Benghazi, Libya; Dept. Software Engineering, Benghazi University, Benghazi, Libya; Dept. Software Engineering, Benghazi University, Benghazi, Libya; Dept. Software Engineering, Benghazi University, Benghazi, Libya","2023 IEEE 3rd International Maghreb Meeting of the Conference on Sciences and Techniques of Automatic Control and Computer Engineering (MI-STA)","6 Jul 2023","2023","","","341","347","In recent years, an increase in the electricity load at the General Electricity Company of Libya (GECOL) has led to power shortages during the peak summer season. And sometimes there was an acute shortage in the distribution of electricity throughout the country. Due to the interruption of large generation units or transmission lines of the electric power grid. this paper aims to address the issue of electrical load demand forecasting by using the NARX tool on the MATLAB platform to train artificial neural networks (ANN). The forecasting of Benghazi’s electricity consumption is the main topic of this paper. In this work, deep learning is used for the first time to forecast overall energy demand and consumption in Benghazi. The real data acquired by the National Control Center GECOL supports the results that were achieved.","","979-8-3503-1989-7","10.1109/MI-STA57575.2023.10169598","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10169598","GECOL;Deep Learning;MATLAB;Load Forecasting;MTLF","Training;Error analysis;Time series analysis;Artificial neural networks;Predictive models;Prediction algorithms;Mathematical models","deep learning (artificial intelligence);demand forecasting;load forecasting;neural nets;power consumption;power engineering computing;power grids;time series","acute shortage;artificial neural network;Benghazi's electricity consumption;electric power grid;electrical load demand forecasting;electricity load;energy demand;General Electricity Company;generation units;medium-term load forecasting;National Control Center GECOL;peak summer season;power shortages;time series approach;transmission lines","","","","11","IEEE","6 Jul 2023","","","IEEE","IEEE Conferences"
"KGR-Rainfall: Temperature-Based Rainfall Prediction in Bangladesh with Novel KGR Stacking Ensemble","A. K. Bitto; M. A. Rubi; M. H. I. Bijoy; S. D. Shuvo; A. Das; A. Chowdhury","Department of Software Engineering, Daffodil International University, Dhaka, Bangladesh; Department of General Educational, Development Daffodil International University, Dhaka, Bangladesh; Department of Computer Science and Engineering, Daffodil International University, Dhaka, Bangladesh; Department of Electronics and Telecommunication Engineering, Chittagong University of Engineering and Technology, Chattogram, Bangladesh; Department of Computer Science and Engineering, Premier University, Chattogram, Bangladesh; Department of Software Engineering, Daffodil International University, Dhaka, Bangladesh","2023 International Conference on Artificial Intelligence and Applications (ICAIA) Alliance Technology Conference (ATCON-1)","6 Jul 2023","2023","","","1","6","Climate change factors such as wet or dry, cold or warm seasons have a significant impact on both the economy and culture. Extreme rainfall events have historically posed a major threat to many parts of the world. In Bangladesh, during monsoon seasons, wet southern airflows from the Bay of Bengal collide with dry mainland air, causing heavy rainfall that negatively affects various socio-economic sectors. These include agriculture, food production, urban planning, energy, water resource management, fisheries, forest management, healthcare, disaster management, transportation, tourism, sports, and leisure. To address this issue, the paper proposes a machine-learning approach to forecast rainfall in Bangladesh using multiple regression models and a novel Stacked Ensemble Model (KGR Stacking). The study also investigates the relationship between rainfall and temperature. The KGR Stacking model outperforms the other 12 regression models, achieving an accuracy of 86.43% and lower error.","","978-1-6654-5627-2","10.1109/ICAIA57370.2023.10169403","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10169403","Rainfall;Temperature;Regressors;Novel KGR Stacking Ensemble;Machine Learning","Temperature dependence;Error analysis;Biological system modeling;Stacking;Urban planning;Time series analysis;Transportation","agriculture;food products;learning (artificial intelligence);monsoons;rain;regression analysis;town and country planning;water resources","12 regression models;Bangladesh;Bengal collide;climate change factors;cold seasons;disaster management;dry mainland air;dry seasons;economy;extreme rainfall events;food production;forest management;heavy rainfall;KGR Stacking model;KGR-rainfall;machine-learning approach;monsoon seasons;multiple regression models;novel KGR Stacking Ensemble;novel Stacked Ensemble Model;socio-economic sectors;temperature-based rainfall prediction;urban planning;warm seasons;water resource management;wet seasons;wet southern airflows","","","","20","IEEE","6 Jul 2023","","","IEEE","IEEE Conferences"
